rwscode,dutch_name,iupac_name,pubchem_cid,molecular_formula,molecular_weight,pubchem_iupac_name,smiles,inchikey,inchi
pymtzne,pymetrozine,pymetrozine,9576037,C10H11N5O,217.23,"6-methyl-4-[(E)-pyridin-3-ylmethylideneamino]-2,5-dihydro-1,2,4-triazin-3-one",CC1=NNC(=O)N(C1)/N=C/C2=CN=CC=C2,QHMTXANCGGJZRX-WUXMJOGZSA-N,"InChI=1S/C10H11N5O/c1-8-7-15(10(16)14-13-8)12-6-9-3-2-4-11-5-9/h2-6H,7H2,1H3,(H,14,16)/b12-6+"
pyrazfs,pyrazofos,pyrazophos,26033,C14H20N3O5PS,373.37,"ethyl 2-diethoxyphosphinothioyloxy-5-methylpyrazolo[1,5-a]pyrimidine-6-carboxylate",CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C,JOOMJVFZQRQWKR-UHFFFAOYSA-N,"InChI=1S/C14H20N3O5PS/c1-5-19-14(18)11-9-17-12(15-10(11)4)8-13(16-17)22-23(24,20-6-2)21-7-3/h8-9H,5-7H2,1-4H3"
pyrcbld,pyracarbolid,pyracarbolid,32597,C13H15NO2,217.26,"6-methyl-N-phenyl-3,4-dihydro-2H-pyran-5-carboxamide",CC1=C(CCCO1)C(=O)NC2=CC=CC=C2,YPCALTGLHFLNGA-UHFFFAOYSA-N,"InChI=1S/C13H15NO2/c1-10-12(8-5-9-16-10)13(15)14-11-6-3-2-4-7-11/h2-4,6-7H,5,8-9H2,1H3,(H,14,15)"
pyrcfs,pyraclofos,pyraclofos,93460,C14H18ClN2O3PS,360.8,1-(4-chlorophenyl)-4-[ethoxy(propylsulfanyl)phosphoryl]oxypyrazole,CCCSP(=O)(OCC)OC1=CN(N=C1)C2=CC=C(C=C2)Cl,QHGVXILFMXYDRS-UHFFFAOYSA-N,"InChI=1S/C14H18ClN2O3PS/c1-3-9-22-21(18,19-4-2)20-14-10-16-17(11-14)13-7-5-12(15)6-8-13/h5-8,10-11H,3-4,9H2,1-2H3"
pyrcsbn,pyraclostrobin,pyraclostrobin,6422843,C19H18ClN3O4,387.8,methyl N-[2-[[1-(4-chlorophenyl)pyrazol-3-yl]oxymethyl]phenyl]-N-methoxycarbamate,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,HZRSNVGNWUDEFX-UHFFFAOYSA-N,"InChI=1S/C19H18ClN3O4/c1-25-19(24)23(26-2)17-6-4-3-5-14(17)13-27-18-11-12-22(21-18)16-9-7-15(20)8-10-16/h3-12H,13H2,1-2H3"
pyrdbn,pyridaben,pyridaben,91754,C19H25ClN2OS,364.9,2-tert-butyl-5-[(4-tert-butylphenyl)methylsulfanyl]-4-chloropyridazin-3-one,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,DWFZBUWUXWZWKD-UHFFFAOYSA-N,"InChI=1S/C19H25ClN2OS/c1-18(2,3)14-9-7-13(8-10-14)12-24-15-11-21-22(19(4,5)6)17(23)16(15)20/h7-11H,12H2,1-6H3"
pyrdfl,pyridafol,pyridafol,92316,C10H7ClN2O,206.63,6-chloro-3-phenyl-1H-pyridazin-4-one,C1=CC=C(C=C1)C2=NNC(=CC2=O)Cl,ZUSHSDOEVHPTCU-UHFFFAOYSA-N,"InChI=1S/C10H7ClN2O/c11-9-6-8(14)10(13-12-9)7-4-2-1-3-5-7/h1-6H,(H,12,14)"
pyrdfton,pyridafention,pyridafention,,,,,,,
pyrdll,pyridalyl,pyridalyl,11488729,C18H14Cl4F3NO3,491.1,"2-[3-[2,6-dichloro-4-(3,3-dichloroprop-2-enoxy)phenoxy]propoxy]-5-(trifluoromethyl)pyridine",C1=CC(=NC=C1C(F)(F)F)OCCCOC2=C(C=C(C=C2Cl)OCC=C(Cl)Cl)Cl,AEHJMNVBLRLZKK-UHFFFAOYSA-N,"InChI=1S/C18H14Cl4F3NO3/c19-13-8-12(27-7-4-15(21)22)9-14(20)17(13)29-6-1-5-28-16-3-2-11(10-26-16)18(23,24)25/h2-4,8-10H,1,5-7H2"
pyrdne,pyridine,pyridine,1049,C5H5N,79.10,pyridine,C1=CC=NC=C1,JUJWROOIHBZHMG-UHFFFAOYSA-N,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H
pyrdt,pyridaat,pyridate,41463,C19H23ClN2O2S,378.9,(6-chloro-3-phenylpyridazin-4-yl) octylsulfanylformate,CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl,JTZCTMAVMHRNTR-UHFFFAOYSA-N,"InChI=1S/C19H23ClN2O2S/c1-2-3-4-5-6-10-13-25-19(23)24-16-14-17(20)21-22-18(16)15-11-8-7-9-12-15/h7-9,11-12,14H,2-6,10,13H2,1H3"
pyrffn,pyraflufen,pyraflufen,15672202,C13H9Cl2F3N2O4,385.12,2-[2-chloro-5-[4-chloro-5-(difluoromethoxy)-1-methylpyrazol-3-yl]-4-fluorophenoxy]acetic acid,CN1C(=C(C(=N1)C2=CC(=C(C=C2F)Cl)OCC(=O)O)Cl)OC(F)F,YXIIPOGUBVYZIW-UHFFFAOYSA-N,"InChI=1S/C13H9Cl2F3N2O4/c1-20-12(24-13(17)18)10(15)11(19-20)5-2-8(23-4-9(21)22)6(14)3-7(5)16/h2-3,13H,4H2,1H3,(H,21,22)"
pyrffnC2y,pyraflufen-ethyl,pyraflufen-ethyl,182951,C15H13Cl2F3N2O4,413.2,ethyl 2-[2-chloro-5-[4-chloro-5-(difluoromethoxy)-1-methylpyrazol-3-yl]-4-fluorophenoxy]acetate,CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,APTZNLHMIGJTEW-UHFFFAOYSA-N,"InChI=1S/C15H13Cl2F3N2O4/c1-3-24-11(23)6-25-10-4-7(9(18)5-8(10)16)13-12(17)14(22(2)21-13)26-15(19)20/h4-5,15H,3,6H2,1-2H3"
pyrfnx,pyrifenox,pyrifenox,55790,C14H12Cl2N2O,295.2,"1-(2,4-dichlorophenyl)-N-methoxy-2-pyridin-3-ylethanimine",CON=C(CC1=CN=CC=C1)C2=C(C=C(C=C2)Cl)Cl,CKPCAYZTYMHQEX-UHFFFAOYSA-N,"InChI=1S/C14H12Cl2N2O/c1-19-18-14(7-10-3-2-6-17-9-10)12-5-4-11(15)8-13(12)16/h2-6,8-9H,7H2,1H3"
pyrmdfn,pyrimidifen,pyrimidifen,6451139,C20H28ClN3O2,377.9,"5-chloro-N-[2-[4-(2-ethoxyethyl)-2,3-dimethylphenoxy]ethyl]-6-ethylpyrimidin-4-amine",CCC1=C(C(=NC=N1)NCCOC2=C(C(=C(C=C2)CCOCC)C)C)Cl,ITKAIUGKVKDENI-UHFFFAOYSA-N,"InChI=1S/C20H28ClN3O2/c1-5-17-19(21)20(24-13-23-17)22-10-12-26-18-8-7-16(9-11-25-6-2)14(3)15(18)4/h7-8,13H,5-6,9-12H2,1-4H3,(H,22,23,24)"
pyrmtnl,pyrimethanil,pyrimethanil,91650,C12H13N3,199.25,"4,6-dimethyl-N-phenylpyrimidin-2-amine",CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,ZLIBICFPKPWGIZ-UHFFFAOYSA-N,"InChI=1S/C12H13N3/c1-9-8-10(2)14-12(13-9)15-11-6-4-3-5-7-11/h3-8H,1-2H3,(H,13,14,15)"
pyrofnn,pyriofenon,pyriofenone,23082663,C18H20ClNO5,365.8,"(5-chloro-2-methoxy-4-methyl-3-pyridinyl)-(2,3,4-trimethoxy-6-methylphenyl)methanone",CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC,NMVCBWZLCXANER-UHFFFAOYSA-N,"InChI=1S/C18H20ClNO5/c1-9-7-12(22-3)16(23-4)17(24-5)13(9)15(21)14-10(2)11(19)8-20-18(14)25-6/h7-8H,1-6H3"
pyrpxfn,pyriproxyfen,pyriproxyfen,91753,C20H19NO3,321.4,2-[1-(4-phenoxyphenoxy)propan-2-yloxy]pyridine,CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3,NHDHVHZZCFYRSB-UHFFFAOYSA-N,"InChI=1S/C20H19NO3/c1-16(23-20-9-5-6-14-21-20)15-22-17-10-12-19(13-11-17)24-18-7-3-2-4-8-18/h2-14,16H,15H2,1H3"
pyrqln,pyroquilon,pyroquilon,91665,C11H11NO,173.21,"1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-trien-11-one",C1CC(=O)N2CCC3=CC=CC1=C32,XRJLAOUDSILTFT-UHFFFAOYSA-N,"InChI=1S/C11H11NO/c13-10-5-4-8-2-1-3-9-6-7-12(10)11(8)9/h1-3H,4-7H2"
pyrslm,pyroxsulam,pyroxsulam,11571555,C14H13F3N6O5S,434.35,"N-(5,7-dimethoxy-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)-2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide",COC1=CC(=NC2=NC(=NN12)NS(=O)(=O)C3=C(C=CN=C3OC)C(F)(F)F)OC,GLBLPMUBLHYFCW-UHFFFAOYSA-N,"InChI=1S/C14H13F3N6O5S/c1-26-8-6-9(27-2)23-13(19-8)20-12(21-23)22-29(24,25)10-7(14(15,16)17)4-5-18-11(10)28-3/h4-6H,1-3H3,(H,21,22)"
pyrtnI,pyrethrin I,pyrethrin I,5281045,C21H28O3,328.4,"cis-[(1S)-2-methyl-4-oxo-3-[(2Z)-penta-2,4-dienyl]cyclopent-2-en-1-yl] (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C,ROVGZAWFACYCSP-VUMXUWRFSA-N,"InChI=1S/C21H28O3/c1-7-8-9-10-15-14(4)18(12-17(15)22)24-20(23)19-16(11-13(2)3)21(19,5)6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-/t16-,18+,19+/m1/s1"
pyrtnn,pyrethrinen,pyrethrins,60202781,C43H56O8,700.9,"cis-[(1S)-2-methyl-4-oxo-3-[(2Z)-penta-2,4-dienyl]cyclopent-2-en-1-yl] (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate;cis-[(1S)-2-methyl-4-oxo-3-[(2Z)-penta-2,4-dienyl]cyclopent-2-en-1-yl] (1R,3R)-3-[(E)-3-methoxy-2-methyl-3-oxoprop-1-enyl]-2,2-dimethylcyclopropane-1-carboxylate",CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C.CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C,VXSIXFKKSNGRRO-MXOVTSAMSA-N,"InChI=1S/C22H28O5.C21H28O3/c1-7-8-9-10-15-14(3)18(12-17(15)23)27-21(25)19-16(22(19,4)5)11-13(2)20(24)26-6;1-7-8-9-10-15-14(4)18(12-17(15)22)24-20(23)19-16(11-13(2)3)21(19,5)6/h7-9,11,16,18-19H,1,10,12H2,2-6H3;7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-,13-11+;9-8-/t2*16-,18+,19+/m11/s1"
pyrzl,pyrazol,pyrazole,1048,C3H4N2,68.08,1H-pyrazole,C1=CNN=C1,WTKZEGDFNFYCGP-UHFFFAOYSA-N,"InChI=1S/C3H4N2/c1-2-4-5-3-1/h1-3H,(H,4,5)"
quetpne,quetiapine,quetiapine,5002,C21H25N3O2S,383.5,"2-[2-(4-benzo[b][1,4]benzothiazepin-6-ylpiperazin-1-yl)ethoxy]ethanol",C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,URKOMYMAXPYINW-UHFFFAOYSA-N,"InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2"
quincmn,quinoclamin,quinoclamine,17748,C10H6ClNO2,207.61,"2-amino-3-chloronaphthalene-1,4-dione",C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)N,OBLNWSCLAYSJJR-UHFFFAOYSA-N,"InChI=1S/C10H6ClNO2/c11-7-8(12)10(14)6-4-2-1-3-5(6)9(7)13/h1-4H,12H2"
quinfs,quinalfos,quinalfos,26124,C12H15N2O3PS,298.30,diethoxy-quinoxalin-2-yloxy-sulfanylidene-lambda5-phosphane,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1,JYQUHIFYBATCCY-UHFFFAOYSA-N,"InChI=1S/C12H15N2O3PS/c1-3-15-18(19,16-4-2)17-12-9-13-10-7-5-6-8-11(10)14-12/h5-9H,3-4H2,1-2H3"
quinlne,quinoline,quinoline,7047,C9H7N,129.16,quinoline,C1=CC=C2C(=C1)C=CC=N2,SMWDFEZZVXVKRB-UHFFFAOYSA-N,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H
quinmrc,quinmerac,quinmerac,91749,C11H8ClNO2,221.64,7-chloro-3-methylquinoline-8-carboxylic acid,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1,ALZOLUNSQWINIR-UHFFFAOYSA-N,"InChI=1S/C11H8ClNO2/c1-6-4-7-2-3-8(12)9(11(14)15)10(7)13-5-6/h2-5H,1H3,(H,14,15)"
quinmtont,quinomethionaat,quinomethionate,17109,C10H6N2OS2,234.3,"6-methyl-[1,3]dithiolo[4,5-b]quinoxalin-2-one",CC1=CC2=C(C=C1)N=C3C(=N2)SC(=O)S3,FBQQHUGEACOBDN-UHFFFAOYSA-N,"InChI=1S/C10H6N2OS2/c1-5-2-3-6-7(4-5)12-9-8(11-6)14-10(13)15-9/h2-4H,1H3"
quinoxfn,quinoxyfen,quinoxyfen,3391107,C15H8Cl2FNO,308.1,"5,7-dichloro-4-(4-fluorophenoxy)quinoline",C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,WRPIRSINYZBGPK-UHFFFAOYSA-N,InChI=1S/C15H8Cl2FNO/c16-9-7-12(17)15-13(8-9)19-6-5-14(15)20-11-3-1-10(18)2-4-11/h1-8H
quizlfC2y,quizalofop-ethyl,quizalofop-ethyl,53518,C19H17ClN2O4,372.8,ethyl 2-[4-(6-chloroquinoxalin-2-yl)oxyphenoxy]propanoate,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,OSUHJPCHFDQAIT-UHFFFAOYSA-N,"InChI=1S/C19H17ClN2O4/c1-3-24-19(23)12(2)25-14-5-7-15(8-6-14)26-18-11-21-17-10-13(20)4-9-16(17)22-18/h4-12H,3H2,1-2H3"
quizlfPC2y,quizalofop-P-ethyl,quizalofop-P-ethyl,1617113,C19H17ClN2O4,372.8,ethyl (2R)-2-[4-(6-chloroquinoxalin-2-yl)oxyphenoxy]propanoate,CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,OSUHJPCHFDQAIT-GFCCVEGCSA-N,"InChI=1S/C19H17ClN2O4/c1-3-24-19(23)12(2)25-14-5-7-15(8-6-14)26-18-11-21-17-10-13(20)4-9-16(17)22-18/h4-12H,3H2,1-2H3/t12-/m1/s1"
quizlfp,quizalofop,quizalofop,178795,C17H13ClN2O4,344.7,2-[4-(6-chloroquinoxalin-2-yl)oxyphenoxy]propanoic acid,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,ABOOPXYCKNFDNJ-UHFFFAOYSA-N,"InChI=1S/C17H13ClN2O4/c1-10(17(21)22)23-12-3-5-13(6-4-12)24-16-9-19-15-8-11(18)2-7-14(15)20-16/h2-10H,1H3,(H,21,22)"
rantdne,ranitidine,ranitidine,3001055,C13H22N4O3S,314.41,"(E)-1-N'-[2-[[5-[(dimethylamino)methyl]furan-2-yl]methylsulfanyl]ethyl]-1-N-methyl-2-nitroethene-1,1-diamine",CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C,VMXUWOKSQNHOCA-UKTHLTGXSA-N,"InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3/b13-9+"
resmtn,resmethrin,resmethrin,5053,C22H26O3,338.4,"(5-benzylfuran-3-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,VEMKTZHHVJILDY-UHFFFAOYSA-N,"InChI=1S/C22H26O3/c1-15(2)10-19-20(22(19,3)4)21(23)25-14-17-12-18(24-13-17)11-16-8-6-5-7-9-16/h5-10,12-13,19-20H,11,14H2,1-4H3"
rimsfrn,rimsulfuron,rimsulfuron,91779,C14H17N5O7S2,431.4,"1-(4,6-dimethoxypyrimidin-2-yl)-3-[(3-ethylsulfonyl-2-pyridinyl)sulfonyl]urea",CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,MEFOUWRMVYJCQC-UHFFFAOYSA-N,"InChI=1S/C14H17N5O7S2/c1-4-27(21,22)9-6-5-7-15-12(9)28(23,24)19-14(20)18-13-16-10(25-2)8-11(17-13)26-3/h5-8H,4H2,1-3H3,(H2,16,17,18,19,20)"
ritlnzr,ritalinezuur,ritalic acid,,,,,,,
rondzl,ronidazol,ronidazole,5094,C6H8N4O4,200.15,(1-methyl-5-nitroimidazol-2-yl)methyl carbamate,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],PQFRTXSWDXZRRS-UHFFFAOYSA-N,"InChI=1S/C6H8N4O4/c1-9-4(3-14-6(7)11)8-2-5(9)10(12)13/h2H,3H2,1H3,(H2,7,11)"
rotnn,rotenon,rotenone,6758,C23H22O6,394.4,"(1S,6R,13S)-16,17-dimethoxy-6-prop-1-en-2-yl-2,7,20-trioxapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-3(11),4(8),9,14,16,18-hexaen-12-one",CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,JUVIOZPCNVVQFO-HBGVWJBISA-N,"InChI=1S/C23H22O6/c1-11(2)16-8-14-15(28-16)6-5-12-22(24)21-13-7-18(25-3)19(26-4)9-17(13)27-10-20(21)29-23(12)14/h5-7,9,16,20-21H,1,8,10H2,2-4H3/t16-,20-,21+/m1/s1"
roxtmcne,roxitromycine,roxithromycin,6915744,C41H76N2O15,837.0,"(3R,4S,5S,6R,7R,9R,10E,11S,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-10-(2-methoxyethoxymethoxyimino)-3,5,7,9,11,13-hexamethyl-oxacyclotetradecan-2-one",CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,RXZBMPWDPOLZGW-XMRMVWPWSA-N,"InChI=1S/C41H76N2O15/c1-15-29-41(10,49)34(45)24(4)31(42-53-21-52-17-16-50-13)22(2)19-39(8,48)36(58-38-32(44)28(43(11)12)18-23(3)54-38)25(5)33(26(6)37(47)56-29)57-30-20-40(9,51-14)35(46)27(7)55-30/h22-30,32-36,38,44-46,48-49H,15-21H2,1-14H3/b42-31+/t22-,23-,24+,25+,26-,27+,28+,29-,30+,32-,33+,34-,35+,36-,38+,39-,40-,41-/m1/s1"
s12x5T4ClBen,"som 1,2,3,5- en 1,2,4,5-tetrachloorbenzeen","sum 1,2,3,5- and 1,2,4,5-tetrachlorobenzene",,,,,,,
s1314xyln,"som 1,3- en 1,4-xyleen","sum 1,3- and 1,4-xylene",,,,,,,
s23x6T4ClFol,"som 2,3,4,6- en 2,3,5,6-tetrachloorfenol","sum 2,3,4,6- and 2,3,5,6-tetrachlorophenol",,,,,,,
s2425DClAn,"som 2,4- en 2,5-dichlooraniline","sum 2,4- and 2,5-dichloroaniline",,,,,,,
s2425DClFol,"som 2,4- en 2,5-dichloorfenol","sum 2,4- and 2,5-dichlorophenol",,,,,,,
s2xDClFol,"som 2,3-, 2,4-, 2,5- en 2,6-dichloorfenol","sum 2,3-, 2,4-, 2,5- and 2,6-dichlorophenol",,,,,,,
s34C2yTol,som 3- en 4-ethyltolueen,sum 3- and 4-ethyltoluene,,,,,,,
s34ttCy4Fol,som 3- en 4-tertiair-butylfenol,sum 3- and 4-tert-butylphenol,,,,,,,
s35DC1yFol4C,"som 3,5-dimethylfenol en 4-ethylfenol","sum 3,5-dimethylphenol and 4-ethylphenol",,,,,,,
s45C1y1Hbzta,som 4- en 5-methyl-1H-benzotriazool,sum 4- and 5-methyl-1H-benzotriazole,,,,,,,
s45Cl2C1yAn,som 4- en 5-chloor-2-methylaniline,sum 4- and 5-chloro-2-methylaniline,,,,,,,
s4C9yFol,som 4-nonylfenol-isomeren (vertakt),sum 4-nonylphenol isomers (branched),,,,,,,
sAEs,som alkylethoxylaten,sum alkyl ethoxylates,,,,,,,
sANNADOLIC1,som Anabaena en Dolichospermum [1],sum Anabaena and Dolichospermum [1],,,,,,,
sAOX,som adsorbeerbare organische halogeenverbindingen,sum adsorbable organic halogen compounds,,,,,,,
sBbjF,som benzo(b)fluorantheen en benzo(j)fluorantheen,sum benzo(b)fluoranthene and benzo(j)fluoranthene,,,,,,,
sBbkF,som benzo(b)fluorantheen en benzo(k)fluorantheen,sum benzo(b)fluoranthene and benzo(k)fluoranthene,,,,,,,
sBghiPInP,"som benzo(ghi)peryleen en indeno(1,2,3-cd)pyreen","sum benzo(ghi)perylene and indeno(1,2,3-cd)pyrene",,,,,,,
sC10C13Clakn,som C10-C13-chlooralkanen,sum C10-C13 chloroalkanes,,,,,,,
sC2oxdm,sethoxydim,sethoxydim,135491830,C17H29NO3S,327.5,2-[(E)-N-ethoxy-C-propylcarbonimidoyl]-5-(2-ethylsulfanylpropyl)-3-hydroxycyclohex-2-en-1-one,CCC/C(=N\OCC)/C1=C(CC(CC1=O)CC(C)SCC)O,CSPPKDPQLUUTND-NBVRZTHBSA-N,"InChI=1S/C17H29NO3S/c1-5-8-14(18-21-6-2)17-15(19)10-13(11-16(17)20)9-12(4)22-7-3/h12-13,19H,5-11H2,1-4H3/b18-14+"
sCHLFa4,som 4 chlorofyl-a fracties,sum 4 chlorophyll-a fractions,,,,,,,
sChER,som cholinesteraseremmers,sum cholinesterase inhibitors,,,,,,,
sClFol,som chloorfenolen,sum chlorophenols,,,,,,,
sCldn,som chloordaan (som cis- en trans-),sum chlordane (sum cis- and trans-),,,,,,,
sDC1yFol3,"som 3 dimethylfenolen (4-ethyl-3,5- en 2,3- en 3,5-)","sum 3 dimethylphenols (4-ethyl-3,5- and 2,3- and 3,5-)",,,,,,,
sDC8yFt2,som dioctylftalaat en bis(2-ethylhexyl)ftalaat (DEHP),sum dioctyl phthalate and bis(2-ethylhexyl) phthalate (DEHP),,,,,,,
sDClBen,som dichloorbenzeen-isomeren,sum dichlorobenzene isomers,,,,,,,
sDClC2e,som dichlooretheen-isomeren,sum dichloroethene isomers,,,,,,,
sDClC3a,som dichloorpropaan-isomeren,sum dichloropropane isomers,,,,,,,
sDClC3a3,"som 3 dichloorpropanen (som 1,1- en 1,2- en 1,3-)","sum 3 dichloropropanes (sum 1,1- and 1,2- and 1,3-)",,,,,,,
sDClFol6,"som 6 dichloorfenolen (Bbk, 1-1-2008)","sum 6 dichlorophenols (Bbk, 1-1-2008)",,,,,,,
sDDD,"som 2,4'- en 4,4'-DDD","sum 2,4'- and 4,4'-DDD",,,,,,,
sDDE,"som 2,4'- en 4,4'-DDE","sum 2,4'- and 4,4'-DDE",,,,,,,
sDDT,"som 2,4'- en 4,4'-DDT","sum 2,4'- and 4,4'-DDT",,,,,,,
sDDX2,"som 2,4'-DDT en 4,4'-DDD","sum 2,4'-DDT and 4,4'-DDD",,,,,,,
sDDX4,"som 2,4'-DDT, 4,4'-DDT, 4,4'-DDD en 4,4'-DDE","sum 2,4'-DDT, 4,4'-DDT, 4,4'-DDD and 4,4'-DDE",,,,,,,
sDDX6,"som 2,4'-, 4,4'-DDT, 2,4'-, 4,4'-DDD, 2,4'- en 4,4'-DDE","sum 2,4'-, 4,4'-DDT, 2,4'-, 4,4'-DDD, 2,4'- and 4,4'-DDE",,,,,,,
sDOxns29,"som 29 dioxines (Bbk, 1-10-2010, als TEQ)","sum 29 dioxins (Bbk, 1-10-2010, as TEQ)",,,,,,,
sDRIJFBEMSPT,som drijfblad- en emerse planten,sum floating-leaf and emergent plants,,,,,,,
sDtocbmt,som dithiocarbamaten,sum dithiocarbamates,,,,,,,
sEDTANTADTPA,"som EDTA, NTA en DTPA","sum EDTA, NTA and DTPA",,,,,,,
sEMSOVPTN,som emerse en oeverplanten,sum emergent and marginal plants,,,,,,,
sEOV,som extraheerbare oliën en vetten,sum extractable oils and fats,,,,,,,
sEOX,som extraheerbare organische halogeenverbindingen,sum extractable organic halogen compounds,,,,,,,
sFEO,som Feopigment,sum pheophytin,,,,,,,
sFLABKROOS,som flab en kroos,sum filamentous algae and duckweed,,,,,,,
sFolwv,som fenolen waterdampvluchtig,sum phenols water-vapor volatile,,,,,,,
sHBCD,"som 1,2,5,6,9,10-hexabroomcyclododecaan","sum 1,2,5,6,9,10-hexabromocyclododecane",,,,,,,
sHCH,som hexachloorcyclohexaan-isomeren,sum hexachlorocyclohexane isomers,,,,,,,
sHCH3,"som a-, b- en c-HCH","sum α-, β- and γ-HCH",,,,,,,
sHCH4,"som a-, b-, c- en d-HCH","sum α-, β-, γ- and δ-HCH",,,,,,,
sHpCl1,som heptachloor en cis-heptachloorepoxide,sum heptachlor and cis-heptachlor epoxide,,,,,,,
sHpCl2,som heptachloor en cis- en trans-heptachloorepoxide,sum heptachlor and cis- and trans-heptachlor epoxide,,,,,,,
sHpClepO,som heptachloorepoxide (som cis- en trans-),sum heptachlor epoxide (sum cis- and trans-),,,,,,,
sMAK,som monocyclische aromatische koolwaterstoffen (BTEX),sum monocyclic aromatic hydrocarbons (BTEX),,,,,,,
sMCPB24DB,som MCPB en 24DB,"sum MCPB and 2,4-DB",,,,,,,
sMClAn,som monochlooraniline-isomeren,sum monochloroaniline isomers,,,,,,,
sMClFol,som monochloorfenol-isomeren,sum monochlorophenol isomers,,,,,,,
sMICCTNS,som microcystines,sum microcystins,,,,,,,
sNO3NO2,som nitraat en nitriet,sum nitrate and nitrite,,,,,,,
sPAK10,som 10 polycyclische aromatische koolwaterstoffen (VROM),sum 10 polycyclic aromatic hydrocarbons (VROM),,,,,,,
sPAK16,som 16 polycyclische aromatische koolwaterstoffen (EPA),sum 16 polycyclic aromatic hydrocarbons (EPA),,,,,,,
sPAK6,som 6 polycyclische aromatische koolwaterstoffen (Borneff),sum 6 polycyclic aromatic hydrocarbons (Borneff),,,,,,,
sPBDE6,"som PBDE28, 47, 99, 100, 153, 154","sum PBDE28, 47, 99, 100, 153, 154",,,,,,,
